"cd_assunto_trf";"ds_assunto_completo"
"55018";"DIREITO DO TRABALHO (864) / Aposentadoria e Pensão (2622) / Complementação de Aposentadoria / Pensão (2624) / Reenquadramento"
"55019";"DIREITO DO TRABALHO (864) / Aposentadoria e Pensão (2622) / Complementação de Aposentadoria / Pensão (2624) / Especial"
"55020";"DIREITO DO TRABALHO (864) / Aposentadoria e Pensão (2622) / Complementação de Aposentadoria / Pensão (2624) / Caixa de Previdência"
"55021";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Administradores"
"55022";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Advogados (5276) / Bancos / Cargo de Confiança"
"55023";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Advogados (5276) / Empregados"
"55024";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Assistentes Sociais"
"55025";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Bancários (5280) / Chefia"
"55026";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Bancários (5280) / Enquadramento"
"55027";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Bancários (5280) / Enquadramento (55026) / Empresa de Processamento de Dados"
"55028";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Bancários (5280) / Enquadramento (55026) / Isonomia/Diferença Salarial"
"55029";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Bancários (5280) / Gerentes"
"55030";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Bancários (5280) / Gratificação"
"55031";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Bibliotecários"
"55032";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Biólogos"
"55033";"DIREITO DO TRABALHO / CATEGORIA PROFISSIONAL ESPECIAL / CABINEIRO DE ELEVADOR"
"55034";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Outras Categorias Profissionais"
"55035";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Contabilistas"
"55036";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Corretores de Imóveis"
"55037";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Corretores de Seguros"
"55038";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Digitadores / Mecanógrafos / Datilógrafos (5288) / Equiparação Salarial"
"55039";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Economistas"
"55040";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Enfermagem"
"55041";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Enfermeiros"
"55042";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Engenheiro, Arquiteto e Engenheiro Agrônomo (5284) / Piso Salarial"
"55043";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Ferroviários"
"55044";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Fisioterapeutas / Terapeutas Ocupacionais"
"55045";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Nutricionistas"
"55046";"DIREITO DO TRABALHO / CATEGORIA PROFISSIONAL ESPECIAL / OPERADOR DE CARGA E DESCARGA"
"55047";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Psicólogos"
"55048";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Publicitários"
"55049";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Relações Públicas"
"55050";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Secretários"
"55051";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Serviços de Telefonia ouTelegrafia (5297) / Operador de Telemarketing"
"55052";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Técnico em Radiologia"
"55053";"DIREITO DO TRABALHO (864) / Categoria Profissional Especial (7644) / Enquadramento"
"55054";"DIREITO DO TRABALHO (864) / Anulação / Nulidade de Ato ou Negócio Jurídico"
"55055";"DIREITO DO TRABALHO (864) / Anulação / Nulidade de Ato ou Negócio Jurídico (55054) / Extrajudicial"
"55056";"DIREITO DO TRABALHO (864) / Anulação / Nulidade de Ato ou Negócio Jurídico (55054) / Judicial"
"55057";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Administração Pública (5272) / Cessão entre Órgão / Empresa"
"55058";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Administração Pública (5272) / Conversão de Regime Jurídico"
"55059";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Alteração Contratual ou das Condições de Trabalho (1806) / Acúmulo de Função"
"55060";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Alteração Contratual ou das Condições de Trabalho (1806) / Alteração de Função"
"55061";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Alteração Contratual ou das Condições de Trabalho (1806) / Alteração / Revogação de Regulamento da Empresa (2445) / Programa de Assistência Médica - Benefícios"
"55062";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Alteração Contratual ou das Condições de Trabalho (1806) / Transferência (2523) / Definitiva / Provisória"
"55063";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Alteração Contratual ou das Condições de Trabalho (1806) / Mudança de Turno"
"55064";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Contratação de Reabilitados e Deficientes Habilitados (2233) / Quota Preenchimento"
"55065";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Teletrabalho / Trabalho à Distância / Trabalho em Domicílio"
"55066";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Contrato por Prazo Determinado (1816) / Contrato de Safra"
"55067";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Contrato por Prazo Determinado (1816) / Contrato Provisório de Emprego"
"55068";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Contrato por Prazo Determinado (1816) / Contrato de Trabalho Temporário"
"55069";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Contrato por Prazo Determinado (1816) / Nulidade"
"55070";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Exame Médico"
"55071";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Reconhecimento de Relação de Emprego (2554) / Atividade Ilícita - Jogo do Bicho"
"55072";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Reconhecimento de Relação de Emprego (2554) / Cooperativa de Trabalho"
"55073";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Reconhecimento de Relação de Emprego (2554) / Policial Militar e Civil"
"55074";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Reconhecimento de Relação de Emprego (2554) / Trabalho em Condições Análogas à de Escravo"
"55075";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Suspensão / Interrupção do Contrato de Trabalho (5273) / Licenças / Afastamentos (9487) / Gestante - Aborto Espontâneo - Repouso Remunerado"
"55076";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Suspensão / Interrupção do Contrato de Trabalho (5273) / Licenças / Afastamentos (9487) / Serviço Militar"
"55077";"DIREITO DO TRABALHO (864) / Devolução / Entrega de Objetos / Documentos"
"55078";"DIREITO DO TRABALHO (864) / Trabalho com Proteção Especial"
"55079";"DIREITO DO TRABALHO (864) / Trabalho com Proteção Especial (55078) / Indígena"
"55080";"DIREITO DO TRABALHO (864) / Trabalho com Proteção Especial (55078) / Deficiente Físico"
"55081";"DIREITO DO TRABALHO (864) / Trabalho com Proteção Especial (55078) / Menor"
"55082";"DIREITO DO TRABALHO (864) / Trabalho com Proteção Especial (55078) / Mulher"
"55083";"DIREITO DO TRABALHO / DIREITO DE GREVE / LOCKOUT / INDENIZAçãO RELACIONADA AO EXERCíCIO DO DIREITO DE GREVE"
"55084";"DIREITO DO TRABALHO / DIREITO DE GREVE / LOCKOUT / ABUSIVIDADE/ILEGALIDADE"
"55085";"DIREITO DO TRABALHO / DIREITO DE GREVE / LOCKOUT / ABUSIVIDADE/ILEGALIDADE / DISPENSA/RESCISãO DO CONTRATO DE TRABALHO"
"55086";"DIREITO DO TRABALHO / DIREITO DE GREVE / LOCKOUT / ABUSIVIDADE/ILEGALIDADE / SALáRIO - PAGAMENTO"
"55087";"DIREITO DO TRABALHO (864) / Direito Coletivo (1695) / Multa por Atraso de Contribuição Sindical"
"55088";"DIREITO DO TRABALHO (864) / Direito Coletivo (1695) / Comprovação de Repasse da Contribuição Sindical"
"55089";"DIREITO DO TRABALHO (864) / Direito Coletivo (1695) / Representação Sindical (4452) / Unicidade Sindical"
"55090";"DIREITO DO TRABALHO (864) / Direito Coletivo (1695) / Representação Sindical (4452) / Depósito Prévio - Recurso Administrativo"
"55091";"DIREITO DO TRABALHO (864) / Direito Coletivo (1695) / Enquadramento Sindical"
"55092";"DIREITO DO TRABALHO (864) / Direito Coletivo (1695) / Enquadramento Sindical (55091) / Categoria Econômica"
"55093";"DIREITO DO TRABALHO (864) / Direito Coletivo (1695) / Enquadramento Sindical (55091) / Categoria Profissional"
"55094";"DIREITO DO TRABALHO (864) / Direito Coletivo (1695) / Enquadramento Sindical (55091) / Categoria Profissional Diferenciada"
"55095";"DIREITO DO TRABALHO (864) / Duração do Trabalho (1658) / Compensação de Jornada"
"55096";"DIREITO DO TRABALHO / DURAçãO DO TRABALHO / BANCO DE HORAS"
"55097";"DIREITO DO TRABALHO (864) / Duração do Trabalho (1658) / Horas Extras (2086) / Reflexos"
"55098";"DIREITO DO TRABALHO (864) / Duração do Trabalho (1658) / Horas Extras (2086) / Cargo de Confiança"
"55099";"DIREITO DO TRABALHO (864) / Duração do Trabalho (1658) / Horas Extras (2086) / Divisor"
"55100";"DIREITO DO TRABALHO (864) / Duração do Trabalho (1658) / Horas Extras (2086) / Gorjeta"
"55101";"DIREITO DO TRABALHO (864) / Duração do Trabalho (1658) / Horas Extras (2086) / Pré-contratação"
"55102";"DIREITO DO TRABALHO (864) / Duração do Trabalho (1658) / Horas Extras (2086) / Comissionista"
"55103";"DIREITO DO TRABALHO (864) / Duração do Trabalho (1658) / Horas Extras (2086) / Comissionista (55102) / Comissionista Misto"
"55104";"DIREITO DO TRABALHO (864) / Duração do Trabalho (1658) / Trabalho Externo"
"55105";"DIREITO DO TRABALHO (864) / Duração do Trabalho (1658) / Controle de Jornada"
"55106";"DIREITO DO TRABALHO (864) / Duração do Trabalho (1658) / Controle de Jornada (55105) / Cartão de Ponto"
"55107";"DIREITO DO TRABALHO (864) / Duração do Trabalho (1658) / Controle de Jornada (55105) / Cartão de Ponto (55106) / Folha Individual de Presença"
"55108";"DIREITO DO TRABALHO (864) / Duração do Trabalho (1658) / Alteração da Jornada"
"55109";"DIREITO DO TRABALHO (864) / Duração do Trabalho (1658) / Alteração da Jornada (55108) / Acordo Individual e/ou Coletivo de Trabalho"
"55110";"DIREITO DO TRABALHO (864) / Duração do Trabalho (1658) / Alteração da Jornada (55108) / Acordo Individual e/ou Coletivo de Trabalho (55109) / Escala 12 x 36"
"55111";"DIREITO DO TRABALHO (864) / Duração do Trabalho (1658) / Alteração da Jornada (55108) / Trabalho em Domicílio"
"55112";"DIREITO DO TRABALHO (864) / Duração do Trabalho (1658) / Intervalo Intrajornada (2140) / Adicional de Hora Extra"
"55113";"DIREITO DO TRABALHO (864) / Férias (2662) / Base de Cálculo"
"55114";"DIREITO DO TRABALHO (864) / Férias (2662) / Fruição / Gozo (2019) / Ônus da Prova"
"55115";"DIREITO DO TRABALHO (864) / Férias (2662) / Férias Coletivas"
"55116";"DIREITO DO TRABALHO (864) / Outras Relações de Trabalho (7628) / Contrato de Equipe"
"55117";"DIREITO DO TRABALHO (864) / Outras Relações de Trabalho (7628) / Corretagem"
"55118";"DIREITO DO TRABALHO (864) / Outras Relações de Trabalho (7628) / Diarista"
"55119";"DIREITO DO TRABALHO (864) / Outras Relações de Trabalho (7628) / Mãe Social"
"55120";"DIREITO DO TRABALHO (864) / Outras Relações de Trabalho (7628) / Mandato"
"55121";"DIREITO DO TRABALHO (864) / Outras Relações de Trabalho (7628) / Parceria"
"55122";"DIREITO DO TRABALHO (864) / Outras Relações de Trabalho (7628) / Trabalhador Autônomo Não Especifificado"
"55123";"DIREITO DO TRABALHO (864) / Outras Relações de Trabalho (7628) / Trabalhador Voluntário"
"55124";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Abono (2583) / Assiduidade"
"55125";"DIREITO DO TRABALHO / REMUNERAçãO, VERBAS INDENIZATóRIAS E BENEFíCIOS / ABONO / ASSIDUIDADE / HORA EXTRA - INTEGRAçãO"
"55126";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Abono (2583) / Dedicação Integral"
"55127";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Abono (2583) / Faltas"
"55128";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Abono (2583) / Emergência"
"55129";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Abono (2583) / Permanência"
"55130";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Adicional (2594) / Adicional de Insalubridade (1666) / Base de Cálculo"
"55131";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Adicional (2594) / Adicional de Insalubridade (1666) / Equipamento de Proteção Individual - EPI"
"55132";"DIREITO DO TRABALHO / REMUNERAçãO, VERBAS INDENIZATóRIAS E BENEFíCIOS / ADICIONAL / ADICIONAL DE INSALUBRIDADE / PERíCIA"
"55133";"DIREITO DO TRABALHO / REMUNERAçãO, VERBAS INDENIZATóRIAS E BENEFíCIOS / ADICIONAL / ADICIONAL DE INSALUBRIDADE / PERíCIA - LOCAL DE TRABALHO"
"55134";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Adicional (2594) / Adicional de Insalubridade (1666) / Reclassificação"
"55135";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Adicional (2594) / Adicional de Insalubridade (1666) / Lixo Urbano"
"55136";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Adicional (2594) / Adicional de Periculosidade (1681) / Base de Cálculo"
"55137";"DIREITO DO TRABALHO / REMUNERAçãO, VERBAS INDENIZATóRIAS E BENEFíCIOS / ADICIONAL / PERICULOSIDADE / INTERMITêNCIA"
"55138";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Adicional (2594) / Adicional de Periculosidade (1681) / Hora Extra - Integração"
"55139";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Adicional (2594) / Adicional de Periculosidade (1681) / Tempo de Exposição"
"55140";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Adicional (2594) / Adicional de Periculosidade (1681) / Eletricitário"
"55141";"DIREITO DO TRABALHO / REMUNERAçãO, VERBAS INDENIZATóRIAS E BENEFíCIOS / ADICIONAL / PERICULOSIDADE / PERíCIA"
"55142";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Adicional (2594) / Adicional de Risco"
"55143";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Adicional (2594) / Adicional de Penosidade"
"55144";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Adicional (2594) / Adicional de Antiguidade"
"55145";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Adicional (2594) / Adicional de Caráter Pessoal"
"55146";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Adicional (2594) / Adicional de Dedicação Integral"
"55147";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Adicional (2594) / Adicional de Produtividade"
"55148";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Ajuda Combustível"
"55149";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Ajuda Quilometragem"
"55150";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Complementação de Benefício Previdenciário"
"55151";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Descontos Salariais - Devolução (1888) / Seguro de Vida"
"55152";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Descontos Salariais - Devolução (1888) / Desconto Assistencial"
"55153";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Descontos Salariais - Devolução (1888) / Desconto Sindical"
"55154";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Descontos Salariais - Devolução (1888) / Desconto por Dano - Norma Coletiva"
"55155";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Descontos Salariais - Devolução (1888) / Frentista - Devolução de Cheque"
"55156";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Descontos Salariais - Devolução (1888) / Previ"
"55157";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Descontos Salariais - Devolução (1888) / Previ e Cassi/BB"
"55158";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Diárias (1920) / Integração ao Salário"
"55159";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Gueltas"
"55160";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Gratificação (2055) / Incorporação"
"55161";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Gratificação (2055) / Gratificação Semestral"
"55162";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Gratificação (2055) / Gratificação Ajustada"
"55163";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Gratificação (2055) / Gratificação Anual"
"55164";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Gratificação (2055) / Gratificação de Aposentadoria"
"55165";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Gratificação (2055) / Gratificação de Caixa"
"55166";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Gratificação (2055) / Gratificação de Farmácia"
"55167";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Gratificação (2055) / Gratificação de Férias"
"55168";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Gratificação (2055) / Outras Gratificações"
"55169";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Retribuição por Invenção e Patente"
"55170";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Participação nos Lucros ou Resultados - PLR"
"55171";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Prêmio (2331) / Produção"
"55172";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Quebra de Caixa"
"55173";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Restituição / Indenização de Despesa (4442) / Despesa com Chapa"
"55174";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Restituição / Indenização de Despesa (4442) / Despesa com Deslocamento"
"55175";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Restituição / Indenização de Despesa (4442) / Ferramentas Próprias"
"55176";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Salário / Diferença Salarial (2458) / Período do Afastamento - Reintegração"
"55177";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Salário / Diferença Salarial (2458) / Salário Complessivo"
"55178";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Salário / Diferença Salarial (2458) / Salário Suplementar"
"55179";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Salário / Diferença Salarial (2458) / Aumento Compensatório Especial"
"55180";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Salário / Diferença Salarial (2458) / Integração em Verbas Rescisórias"
"55181";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Salário / Diferença Salarial (2458) / Função de Confiança - Incorporação"
"55182";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Salário / Diferença Salarial (2458) / Licença Prêmio"
"55183";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Salário / Diferença Salarial (2458) / Plano de Cargos e Salários"
"55184";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Salário / Diferença Salarial (2458) / Promoção"
"55185";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Salário / Diferença Salarial (2458) / Salário Base - Obediência ao Salário Mínimo"
"55186";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Salário / Diferença Salarial (2458) / Teto Salarial - limitação"
"55187";"DIREITO DO TRABALHO / REMUNERAçãO, VERBAS INDENIZATóRIAS E BENEFíCIOS / SALáRIO / DIFERENçA SALARIAL / INCORPORAçãO DA HORA EXTRA"
"55188";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Salário / Diferença Salarial (2458) / Diferença de Caixa"
"55189";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Salário / Diferença Salarial (2458) / Diferenças por Desvio de Função"
"55190";"DIREITO DO TRABALHO / REMUNERAçãO, VERBAS INDENIZATóRIAS E BENEFíCIOS / SALáRIO / DIFERENçA SALARIAL / SALáRIO MíNIMO PROFISSIONAL"
"55191";"DIREITO DO TRABALHO (864) / Remuneração, Verbas Indenizatórias e Benefícios (2581) / Salário / Diferença Salarial (2458) / Salário por Equiparação / Isonomia (2697) / Quadro de Carreira"
"55192";"DIREITO DO TRABALHO (864) / Rescisão do Contrato de Trabalho (2620) / Aposentadoria"
"55193";"DIREITO DO TRABALHO (864) / Rescisão do Contrato de Trabalho (2620) / Despedida / Dispensa Imotivada (1904) / Nulidade"
"55194";"DIREITO DO TRABALHO (864) / Rescisão do Contrato de Trabalho (2620) / Despedida / Dispensa Imotivada (1904) / Obstativa"
"55195";"DIREITO DO TRABALHO (864) / Rescisão do Contrato de Trabalho (2620) / Extinção Normal do Contrato a Termo"
"55196";"DIREITO DO TRABALHO (864) / Rescisão do Contrato de Trabalho (2620) / Extinção do Estabelecimento / Empresa"
"55197";"DIREITO DO TRABALHO (864) / Rescisão do Contrato de Trabalho (2620) / Falência"
